Municipio Valladolid (Sí/No),Habitaciones,Baños,Metros cuadrados construidos,Ascensor (Sí/No),Obra nueva (Sí/No),Piscina (Sí/No),Terraza (Sí/No),Parking (Sí/No),Aire acondicionado (Sí/No),Jardín (Sí/No),Precio
1.0,0.1818181818181818,0.2,0.02209389907105197,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09704142011834319
1.0,0.2727272727272727,0.30000000000000004,0.03590258599045946,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2893491124260355
1.0,0.2727272727272727,0.30000000000000004,0.05799648506151143,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.34615384615384615
1.0,0.2727272727272727,0.2,0.028119507908611605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13284023668639053
0.0,0.1818181818181818,0.2,0.023851368315340196,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08757396449704141
0.0,0.1818181818181818,0.2,0.023851368315340196,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08757396449704141
0.0,0.1818181818181818,0.30000000000000004,0.06377102686417273,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.21893491124260353
0.0,0.36363636363636365,0.4,0.0492091388400703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21893491124260353
1.0,0.2727272727272727,0.30000000000000004,0.06351995982927441,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2603550295857988
0.0,0.1818181818181818,0.2,0.03389404971127291,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.136094674556213
0.0,0.36363636363636365,0.4,0.04971127290986694,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1390532544378698
0.0,0.1818181818181818,0.2,0.04544313331659553,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.17071005917159762
1.0,0.2727272727272727,0.2,0.025608837559628422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1420118343195266
1.0,0.1818181818181818,0.1,0.017323625407983934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07189349112426034
0.0,0.5454545454545454,0.4,0.10494602058749686,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.27514792899408286
1.0,0.09090909090909091,0.1,0.009038413256339443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13426035502958578
0.0,0.4545454545454545,0.6000000000000001,0.16394677378860156,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4349112426035503
1.0,0.2727272727272727,0.2,0.04569420035149385,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24556213017751474
1.0,0.1818181818181818,0.30000000000000004,0.058498619131308056,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18934911242603547
1.0,0.1818181818181818,0.2,0.017072558373085613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15088757396449703
0.0,0.5454545454545454,0.4,0.0773286467486819,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.24260355029585798
1.0,0.2727272727272727,0.2,0.019583228722068795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11834319526627218
0.0,0.2727272727272727,0.2,0.07582224453929198,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.056213017751479286
1.0,0.36363636363636365,0.5,0.12603565151895554,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.40828402366863903
0.0,0.1818181818181818,0.2,0.043685664072307305,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18047337278106507
0.0,0.1818181818181818,0.30000000000000004,0.020587496861662065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09763313609467454
0.0,0.09090909090909091,0.2,0.03063017825759478,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05680473372781064
0.0,0.36363636363636365,0.4,0.06276675872457946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19467455621301774
1.0,0.2727272727272727,0.30000000000000004,0.044940999246798896,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17153846153846153
0.0,0.36363636363636365,0.2,0.055485814712528246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1537869822485207
1.0,0.36363636363636365,0.2,0.03891539040923927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378698224852071
0.0,0.2727272727272727,0.30000000000000004,0.030128044187798145,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13603550295857986
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.20946745562130176
1.0,0.2727272727272727,0.2,0.0351493848857645,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1834319526627219
0.0,0.9999999999999999,0.6000000000000001,0.42982676374592016,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5562130177514792
0.0,0.36363636363636365,0.2,0.028872709013306554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508875739644969
0.0,0.09090909090909091,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06502958579881656
0.0,0.1818181818181818,0.1,0.01280441877981421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023668639053254
0.0,0.36363636363636365,0.30000000000000004,0.08611599297012301,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.22485207100591714
1.0,0.2727272727272727,0.2,0.02309816721064524,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1272189349112426
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26627218934911245
1.0,0.09090909090909091,0.1,0.0140597539543058,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1118343195266272
1.0,0.2727272727272727,0.2,0.024604569420035152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08106508875739644
1.0,0.1818181818181818,0.1,0.02134069796635702,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10650887573964496
1.0,0.2727272727272727,0.1,0.026613105699221692,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12366863905325443
1.0,0.2727272727272727,0.1,0.026613105699221692,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12366863905325443
0.0,0.2727272727272727,0.30000000000000004,0.04694953552598544,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14733727810650887
1.0,0.2727272727272727,0.2,0.02862164197840824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1301775147928994
1.0,0.1818181818181818,0.1,0.019332161687170474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06923076923076922
0.0,0.2727272727272727,0.2,0.06226462465478282,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0710059171597633
1.0,0.09090909090909091,0.1,0.021591765001255335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08875739644970414
0.0,0.2727272727272727,0.2,0.05146874215415516,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.23076863905325443
1.0,0.36363636363636365,0.2,0.028872709013306554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136094674556213
1.0,0.1818181818181818,0.2,0.04519206628169722,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15662721893491122
1.0,0.09090909090909091,0.1,0.018578960582475525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09224852071005916
1.0,0.1818181818181818,0.2,0.052473010293748436,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.164792899408284
0.0,0.4545454545454545,0.4,0.08360532262113984,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25443786982248523
1.0,0.2727272727272727,0.30000000000000004,0.037911122269646,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15355029585798816
1.0,0.1818181818181818,0.2,0.05046447401456189,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16556213017751478
1.0,0.1818181818181818,0.1,0.014812955059000753,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046745562130177505
1.0,0.1818181818181818,0.2,0.018327893547577204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11236686390532544
1.0,0.1818181818181818,0.1,0.01506402209389907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372781065088757
0.0,0.09090909090909091,0.2,0.01908109465227216,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.10029585798816566
1.0,0.1818181818181818,0.1,0.01280441877981421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05325443786982248
1.0,0.2727272727272727,0.2,0.04092392668842581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.257396449704142
1.0,0.2727272727272727,0.2,0.026613105699221692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171597633136093
1.0,0.09090909090909091,0.1,0.014310820989204118,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16863905325443784
1.0,0.1818181818181818,0.1,0.016319357268390663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094674556213017
1.0,0.1818181818181818,0.2,0.025859904594526736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15917159763313607
1.0,0.2727272727272727,0.4,0.29676123524981174,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11236686390532544
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136094674556213
1.0,0.2727272727272727,0.30000000000000004,0.05774541802661311,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2893491124260355
1.0,0.0,0.1,0.011549083605322622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08402366863905325
1.0,0.2727272727272727,0.2,0.03037911122269646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16568047337278105
0.0,0.36363636363636365,0.30000000000000004,0.09063519959829273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11597633136094673
1.0,0.1818181818181818,0.2,0.022596033140848605,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.15088757396449703
1.0,0.36363636363636365,0.30000000000000004,0.06050715541049461,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14792899408284022
0.0,0.1818181818181818,0.1,0.048958071805171983,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999999
1.0,0.2727272727272727,0.2,0.024102435350238517,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10059171597633135
1.0,0.1818181818181818,0.2,0.03188551343208637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10881656804733726
1.0,0.1818181818181818,0.30000000000000004,0.04770273663068039,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17455621301775145
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.16272189349112423
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1242603550295858
0.0,0.2727272727272727,0.30000000000000004,0.06301782575947777,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.14615384615384613
1.0,0.1818181818181818,0.2,0.02334923424554356,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.11242603550295857
1.0,0.1818181818181818,0.2,0.02334923424554356,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.11242603550295857
1.0,0.09090909090909091,0.1,0.010293748430831032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999999
0.0,0.09090909090909091,0.2,0.01883002761737384,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07686390532544378
1.0,0.1818181818181818,0.2,0.02083856389656038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12958579881656804
1.0,0.1818181818181818,0.2,0.02937484308310319,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.21301775147928992
1.0,0.2727272727272727,0.2,0.027868440873713284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11242603550295857
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1118343195266272
0.0,0.2727272727272727,0.30000000000000004,0.05372834546824002,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.15266272189349112
1.0,0.09090909090909091,0.1,0.015315089128797388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09289940828402365
1.0,0.2727272727272727,0.2,0.03766005523474768,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23017751479289938
1.0,0.36363636363636365,0.30000000000000004,0.03665578709515441,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17041420118343192
1.0,0.2727272727272727,0.2,0.026613105699221692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16272189349112423
1.0,0.1818181818181818,0.2,0.02209389907105197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15325443786982246
1.0,0.1818181818181818,0.1,0.024102435350238517,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16272189349112423
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25502958579881657
1.0,0.09090909090909091,0.1,0.017574692442882248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09704142011834319
0.0,0.2727272727272727,0.30000000000000004,0.0660306301782576,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14911242603550295
1.0,0.2727272727272727,0.30000000000000004,0.06301782575947777,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.21301775147928992
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1301775147928994
0.0,0.1818181818181818,0.2,0.026613105699221692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09289940828402365
0.0,0.2727272727272727,0.2,0.06854130052724076,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.09999999999999999
0.0,0.0,0.1,0.013306552849610848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015680473372781063
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14733727810650887
1.0,0.1818181818181818,0.1,0.018076826512678883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03846153846153846
1.0,0.0,0.1,0.026110971629425057,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13201183431952662
1.0,0.09090909090909091,0.2,0.03665578709515441,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17300295857988163
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13254437869822483
1.0,0.1818181818181818,0.2,0.040421792618629174,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17958579881656803
1.0,0.09090909090909091,0.2,0.02209389907105197,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1261834319526627
1.0,0.09090909090909091,0.2,0.02962591011800151,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16508875739644968
0.0,0.1818181818181818,0.1,0.019583228722068795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508875739644969
1.0,0.1818181818181818,0.2,0.033140848606577955,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1748224852071006
1.0,0.1818181818181818,0.2,0.032136580466984685,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1710059171597633
1.0,0.1818181818181818,0.2,0.033140848606577955,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16159763313609465
1.0,0.2727272727272727,0.2,0.032387647501883006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16627218934911242
1.0,0.1818181818181818,0.2,0.022596033140848605,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1549704142011834
1.0,0.1818181818181818,0.2,0.06929450163193572,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22781065088757393
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17130177514792896
1.0,0.1818181818181818,0.1,0.0168214913381873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05266272189349112
1.0,0.09090909090909091,0.2,0.02334923424554356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1242603550295858
1.0,0.1818181818181818,0.1,0.0168214913381873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05266272189349112
1.0,0.09090909090909091,0.2,0.01908109465227216,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1242603550295858
0.0,0.36363636363636365,0.1,0.03991965854883254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02781065088757396
1.0,0.2727272727272727,0.2,0.0308812452924931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22958579881656802
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17130177514792896
1.0,0.09090909090909091,0.2,0.02334923424554356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1242603550295858
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2420118343195266
0.0,0.1818181818181818,0.2,0.01883002761737384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026627218934911243
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.257396449704142
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2449704142011834
0.0,0.5454545454545454,0.2,0.18528747175495858,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16863905325443784
0.0,0.2727272727272727,0.2,0.07506904343459703,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.21834319526627216
0.0,0.09090909090909091,0.1,0.01908109465227216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043195266272189344
0.0,0.36363636363636365,0.4,0.08059251820236002,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25443786982248523
1.0,0.09090909090909091,0.2,0.021842832036153656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11242603550295857
0.0,0.1818181818181818,0.1,0.018578960582475525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023076923076923075
0.0,0.5454545454545454,0.4,0.15691689681144866,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7337278106508874
0.0,0.2727272727272727,0.30000000000000004,0.0632688927943761,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15976331360946744
0.0,0.36363636363636365,0.4,0.060758222445392925,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21301775147928992
1.0,0.2727272727272727,0.30000000000000004,0.05598794878232488,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2011834319526627
0.0,0.4545454545454545,0.1,0.040421792618629174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11242603550295857
1.0,0.09090909090909091,0.2,0.01883002761737384,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11775147928994081
0.0,0.1818181818181818,0.2,0.02209389907105197,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08224852071005916
0.0,0.1818181818181818,0.2,0.054481546572934976,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11242603550295857
1.0,0.2727272727272727,0.30000000000000004,0.08084358523725835,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.28875739644970416
0.0,0.5454545454545454,0.5,0.18980667838312829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10650887573964496
1.0,0.0,0.1,0.009791614361034396,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08520710059171596
0.0,0.36363636363636365,0.5,0.08511172483052974,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14786982248520708
0.0,0.2727272727272727,0.2,0.03991965854883254,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0621301775147929
1.0,0.2727272727272727,0.30000000000000004,0.07431584232990208,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23964497041420116
0.0,0.36363636363636365,0.4,0.17549585739392418,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.378698224852071
0.0,0.5454545454545454,0.2,0.05573688174742657,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.10059171597633135
0.0,0.2727272727272727,0.2,0.06628169721315591,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08579881656804733
0.0,0.1818181818181818,0.2,0.02209389907105197,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1390532544378698
1.0,0.2727272727272727,0.2,0.035400451920662816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875739644970414
1.0,0.09090909090909091,0.2,0.02008536279186543,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12846153846153846
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17940828402366862
1.0,0.1818181818181818,0.2,0.018327893547577204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04142011834319526
1.0,0.2727272727272727,0.2,0.03063017825759478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10236686390532543
1.0,0.4545454545454545,0.30000000000000004,0.05799648506151143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2071005917159763
1.0,0.09090909090909091,0.2,0.02008536279186543,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12846153846153846
1.0,0.09090909090909091,0.1,0.009791614361034396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08875739644970414
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15266272189349112
1.0,0.1818181818181818,0.2,0.017574692442882248,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13964497041420118
1.0,0.1818181818181818,0.2,0.031383379362289736,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16366863905325443
1.0,0.09090909090909091,0.2,0.014561888024102436,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11242603550295857
0.0,0.1818181818181818,0.2,0.02736630680391665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0565680473372781
1.0,0.1818181818181818,0.2,0.02134069796635702,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.206094674556213
1.0,0.1818181818181818,0.2,0.018076826512678883,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1331360946745562
1.0,0.1818181818181818,0.2,0.03489831785086618,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.18639053254437868
1.0,0.2727272727272727,0.2,0.024604569420035152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2354437869822485
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.197396449704142
0.0,0.09090909090909091,0.2,0.035400451920662816,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06449704142011833
1.0,0.1818181818181818,0.2,0.020587496861662065,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19343195266272187
0.0,0.36363636363636365,0.4,0.06301782575947777,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2011834319526627
1.0,0.1818181818181818,0.2,0.03565151895556114,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.18224852071005915
0.0,0.1818181818181818,0.1,0.01908109465227216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026627218934911243
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21852071005917156
0.0,0.2727272727272727,0.2,0.03740898819984936,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07003550295857987
1.0,0.1818181818181818,0.2,0.04720060256088376,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21065088757396447
0.0,0.1818181818181818,0.1,0.0210896309314587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03905325443786982
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20307692307692304
1.0,0.1818181818181818,0.2,0.02234496610595029,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21147928994082837
1.0,0.2727272727272727,0.2,0.024604569420035152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.22289940828402366
1.0,0.09090909090909091,0.2,0.0140597539543058,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09940828402366862
1.0,0.1818181818181818,0.2,0.020336429826763744,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19934911242603548
0.0,0.09090909090909091,0.2,0.03037911122269646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05319526627218934
0.0,0.2727272727272727,0.30000000000000004,0.04318353000251067,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1118343195266272
0.0,0.1818181818181818,0.2,0.020587496861662065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07088757396449703
0.0,0.09090909090909091,0.2,0.026613105699221692,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08106508875739644
1.0,0.1818181818181818,0.1,0.014812955059000753,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06508875739644969
0.0,0.36363636363636365,0.4,0.08410745669093647,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2071005917159763
0.0,0.09090909090909091,0.2,0.051217675119256845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07071005917159763
1.0,0.2727272727272727,0.2,0.064775295003766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22189349112426032
1.0,0.09090909090909091,0.1,0.012051217675119257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044970414201183424
0.0,0.1818181818181818,0.1,0.03565151895556114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06600532544378697
0.0,0.1818181818181818,0.2,0.05498368064273161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15384615384615383
0.0,0.2727272727272727,0.30000000000000004,0.026864172734120013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1680473372781065
0.0,0.2727272727272727,0.30000000000000004,0.027868440873713284,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1710059171597633
0.0,0.2727272727272727,0.30000000000000004,0.027115239769018327,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1680473372781065
0.0,0.1818181818181818,0.2,0.025106703489831787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.050295857988165674
0.0,0.2727272727272727,0.30000000000000004,0.026864172734120013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1769230769230769
0.0,0.2727272727272727,0.30000000000000004,0.026864172734120013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1680473372781065
0.0,0.2727272727272727,0.30000000000000004,0.03288978157167964,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07633136094674556
0.0,0.2727272727272727,0.30000000000000004,0.027115239769018327,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1680473372781065
0.0,0.4545454545454545,0.2,0.040672859653527495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.026627218934911243
0.0,0.2727272727272727,0.2,0.022847100175746926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710059171597633
0.0,0.1818181818181818,0.2,0.01908109465227216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508875739644969
0.0,0.1818181818181818,0.30000000000000004,0.03740898819984936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08284023668639053
1.0,0.09090909090909091,0.1,0.01054481546572935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04142011834319526
1.0,0.1818181818181818,0.1,0.026110971629425057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05852071005917159
0.0,0.2727272727272727,0.30000000000000004,0.033391915641476276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1420118343195266
